mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,1.0,10.854721069335938,14.844179153442383,8.446693420410156
ts,1.0,11.105060577392578,16.773462295532227,9.903192520141602
mig,1.0,10.854005813598633,12.654542922973633,5.662441253662109
