mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,1.0,3.092050552368164,6.084918975830078,6.066560745239258
ts,1.0,5.54966926574707,5.542135238647461,5.528688430786133
mig,1.0,4.880309104919434,6.9484710693359375,3.5834312438964844
