mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,1.0,2.706766128540039,4.8809051513671875,3.384113311767578
ts,1.0,3.2546520233154297,4.357099533081055,3.477811813354492
mig,1.0,4.226922988891602,6.2007904052734375,3.5037994384765625
