mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,259.31596755981445,94.8636531829834,112.27250099182129
mps-uncap,0.9,6284.646272659302,923.5007762908936,724.0874767303467
mps-uncap,1.0,9352.179765701294,2676.9378185272217,6049.864292144775
mps-uncap,0.5,20.537614822387695,22.180795669555664,15.663862228393555
mps-uncap,0.6,44.04807090759277,26.549100875854492,19.537925720214844
mps-uncap,0.7,49.35050010681152,44.10862922668457,43.87712478637695
mps-uncap,0.1,9.84811782836914,10.030031204223633,9.92727279663086
mps-uncap,0.2,11.18612289428711,13.787508010864258,20.342588424682617
mps-uncap,0.3,14.144420623779297,18.6617374420166,16.88981056213379
mps-uncap,0.4,16.074419021606445,20.720243453979492,15.793561935424805
