mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,150.04687309265137,23.229122161865234,40.13218879699708
mps-uncap,0.9,6141.125869750977,859.2352628707887,636.7137432098389
mps-uncap,1.0,8591.70207977295,2571.2605714797974,5268.290233612061
mps-uncap,0.5,6.030821800231934,4.435014724731449,3.1218528747558594
mps-uncap,0.6,10.077619552612306,6.115794181823732,4.311800003051758
mps-uncap,0.7,17.03977584838867,9.892845153808596,9.027695655822754
mps-uncap,0.1,1.7448186874389655,1.3828754425048835,1.4280080795288086
mps-uncap,0.2,2.521753311157228,3.755712509155275,3.293371200561524
mps-uncap,0.3,3.3858776092529292,4.78954315185547,3.8589000701904306
mps-uncap,0.4,4.523348808288575,4.668474197387701,3.876304626464844
