mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,0.009059906005859375,0.0095367431640625,0.009298324584960938
mps-uncap,0.9,0.011444091796875,0.011205673217773438,0.011205673217773438
mps-uncap,1.0,0.010967254638671875,0.011444091796875,0.011205673217773438
mps-uncap,0.5,0.009298324584960938,0.009298324584960938,0.009298324584960938
mps-uncap,0.6,0.008821487426757812,0.009298324584960938,0.009059906005859375
mps-uncap,0.7,0.009059906005859375,0.009059906005859375,0.008821487426757812
mps-uncap,0.1,0.01430511474609375,0.011682510375976562,0.011682510375976562
mps-uncap,0.2,0.011205673217773438,0.012159347534179688,0.011682510375976562
mps-uncap,0.3,0.010967254638671875,0.011444091796875,0.009298324584960938
mps-uncap,0.4,0.0095367431640625,0.01049041748046875,0.009298324584960938
