mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,226.20457649230968,49.28668975830079,90.36927223205551
mps-uncap,0.9,6262.52384185791,908.2401347160339,695.1105117797853
mps-uncap,1.0,9308.562154769897,2632.8842663764954,5989.916224479675
mps-uncap,0.5,15.177075862884514,14.1064453125,10.628585815429695
mps-uncap,0.6,27.159233093261737,16.227030754089366,13.38010787963867
mps-uncap,0.7,34.806716442108126,26.643586158752438,27.616086006164558
mps-uncap,0.1,10.72020053863525,9.203176498413086,8.054375648498528
mps-uncap,0.2,10.154027938842743,12.721617221832275,11.671104431152342
mps-uncap,0.3,11.333866119384767,15.413217544555664,12.550086975097635
mps-uncap,0.4,12.347495555877684,14.734344482421868,11.783456802368159
