mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,50.10533332824707,9.301424026489258,13.978242874145508
mps-uncap,0.9,4996.264219284058,470.80981731414795,97.13149070739746
mps-uncap,1.0,4325.268745422363,1059.2910051345825,2167.974591255188
mps-uncap,0.5,4.267334938049316,3.6978721618652344,2.89309024810791
mps-uncap,0.6,5.5789947509765625,4.047036170959473,2.9594898223876953
mps-uncap,0.7,8.106231689453125,5.209445953369141,4.018664360046387
mps-uncap,0.1,4.809737205505371,4.630565643310547,3.9861202239990234
mps-uncap,0.2,3.0536651611328125,4.657745361328125,4.006385803222656
mps-uncap,0.3,3.2188892364501953,4.728794097900391,3.9975643157958984
mps-uncap,0.4,3.479123115539551,4.231452941894531,3.6013126373291016
