mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,3.808259963989258,4.343271255493164,3.8647413253784157
mps-uncap,0.9,3.8338351249694824,3.95554780960083,3.737592697143556
mps-uncap,1.0,3.881592750549316,3.937880992889404,3.755781650543213
mps-uncap,0.5,6.906442642211912,5.5001163482666025,3.9036417007446294
mps-uncap,0.6,6.769156455993654,5.410909652709961,3.8768386840820312
mps-uncap,0.7,6.334426403045653,4.843735694885236,3.898396492004395
mps-uncap,0.1,7.204244136810302,5.905551910400391,4.613709449768066
mps-uncap,0.2,6.868896484374999,5.56283712387085,4.479494094848633
mps-uncap,0.3,6.891598701477051,5.442371368408204,4.403982162475584
mps-uncap,0.4,6.931760311126709,5.459933280944824,4.2484188079833975
