mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,153.45301628112796,26.70402526855469,43.58444213867189
mps-uncap,0.9,6144.159936904907,862.8824234008789,639.8496627807617
mps-uncap,1.0,8594.845390319824,2574.5927572250366,5271.593070030213
mps-uncap,0.5,9.253334999084474,7.655715942382815,5.771899223327637
mps-uncap,0.6,13.367557525634767,9.306478500366213,7.0409297943115225
mps-uncap,0.7,20.33374309539795,13.203763961792005,11.957454681396486
mps-uncap,0.1,6.828117370605469,6.264638900756837,5.424737930297852
mps-uncap,0.2,6.534147262573243,8.322691917419434,7.244491577148438
mps-uncap,0.3,7.096576690673827,9.20405387878418,7.6657772064209
mps-uncap,0.4,7.784533500671388,8.457422256469727,7.21573829650879
