mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,2.3124217987060547,1.9643306732177734,1.7230510711669922
mps-uncap,0.9,2.6693344116210938,2.169370651245117,1.7008781433105469
mps-uncap,1.0,2.8243064880371094,2.086639404296875,1.9490718841552734
mps-uncap,0.5,2.3152828216552734,1.9712448120117188,1.6965866088867188
mps-uncap,0.6,2.2962093353271484,1.9583702087402344,1.680612564086914
mps-uncap,0.7,2.3136138916015625,1.9614696502685547,1.695394515991211
mps-uncap,0.1,2.3458003997802734,2.004384994506836,1.73187255859375
mps-uncap,0.2,2.3338794708251953,2.1414756774902344,1.847982406616211
mps-uncap,0.3,2.337217330932617,1.983642578125,1.678466796875
mps-uncap,0.4,2.3038387298583984,1.9516944885253906,1.6903877258300781
