mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,3.433704376220703,3.477811813354492,3.3888816833496094
mps-uncap,0.9,3.5948753356933594,3.5924911499023438,3.08990478515625
mps-uncap,1.0,3.434896469116211,3.4017562866210938,3.1644105911254883
mps-uncap,0.5,2.9647350311279297,2.9888153076171875,2.2901296615600586
mps-uncap,0.6,3.1337738037109375,3.0367374420166016,2.231597900390625
mps-uncap,0.7,3.3464431762695312,3.2662153244018555,2.620816230773926
mps-uncap,0.1,4.742860794067383,4.542827606201172,3.90470027923584
mps-uncap,0.2,2.8009414672851562,4.551172256469727,3.912210464477539
mps-uncap,0.3,2.8710365295410156,4.5337677001953125,3.8356781005859375
mps-uncap,0.4,2.8738975524902344,3.5893917083740234,3.078937530517578
