mode,load,0_alexnet-32,1_resnet18-8,2_squeezenet1_1-2
mps-uncap,0.8,46.73624038696289,5.829811096191406,10.741949081420898
mps-uncap,0.9,4992.602586746216,467.11528301239014,93.9629077911377
mps-uncap,1.0,4321.537971496582,1055.699110031128,2164.6026372909546
mps-uncap,0.5,0.8155107498168945,0.025987625122070312,0.02384185791015625
mps-uncap,0.6,2.234220504760742,0.7233619689941406,0.09608268737792969
mps-uncap,0.7,4.815459251403809,2.082705497741699,1.435995101928711
mps-uncap,0.1,0.02765655517578125,0.029325485229492188,0.029087066650390625
mps-uncap,0.2,0.027179718017578125,0.0286102294921875,0.027179718017578125
mps-uncap,0.3,0.02765655517578125,0.029325485229492188,0.028133392333984375
mps-uncap,0.4,0.027179718017578125,0.026702880859375,0.025987625122070312
