mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,104.46200370788576,27.842998504638672,20.50638198852539
mps-uncap,0.9,554.0424823760987,1962.843990325928,42.19503402709963
mps-uncap,1.0,7662.746548652649,3173.477292060852,5969.2439794540405
mps-uncap,0.5,23.52547645568848,7.916784286499025,3.62396240234375
mps-uncap,0.6,32.87920951843263,10.704278945922852,4.460334777832031
mps-uncap,0.7,53.57875823974611,14.273214340209966,9.813356399536135
mps-uncap,0.1,0.05369186401367187,3.0009984970092813,0.7851600646972663
mps-uncap,0.2,11.720442771911623,7.089185714721679,2.338123321533204
mps-uncap,0.3,15.880703926086426,7.502889633178712,3.3062696456909215
mps-uncap,0.4,18.78154277801514,7.174682617187507,3.495454788208008
