mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,270.6918716430664,86.46512031555176,82.05795288085938
mps-uncap,0.9,898.9582061767578,2284.4204902648926,162.16158866882324
mps-uncap,1.0,8168.923616409302,3730.8313846588135,6622.941970825195
mps-uncap,0.5,99.1823673248291,38.84077072143555,21.78502082824707
mps-uncap,0.6,106.71877861022949,43.15900802612305,22.249221801757812
mps-uncap,0.7,178.7877082824707,76.63989067077637,43.1826114654541
mps-uncap,0.1,55.853843688964844,26.427745819091797,13.231992721557617
mps-uncap,0.2,55.15336990356445,36.37433052062988,14.533281326293945
mps-uncap,0.3,62.68429756164551,32.309532165527344,19.597530364990234
mps-uncap,0.4,94.18916702270508,35.19439697265625,19.47474479675293
