mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,24.5058536529541,5.995035171508789,3.9033889770507812
mps-uncap,0.9,208.73498916625977,1175.9698390960693,8.246421813964844
mps-uncap,1.0,4933.000326156616,1754.8828125,3248.1372356414795
mps-uncap,0.5,0.027418136596679688,0.021219253540039062,0.021696090698242188
mps-uncap,0.6,2.2804737091064453,1.279592514038086,0.021219253540039062
mps-uncap,0.7,9.692907333374023,2.8831958770751953,1.5628337860107422
mps-uncap,0.1,0.04220008850097656,0.030755996704101562,0.032901763916015625
mps-uncap,0.2,0.04100799560546875,0.030040740966796875,0.027894973754882812
mps-uncap,0.3,0.031232833862304688,0.028133392333984375,0.027179718017578125
mps-uncap,0.4,0.029802322387695312,0.026941299438476562,0.026464462280273438
