mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,206.8995285034179,60.60810089111342,50.605893135070914
mps-uncap,0.9,769.6439552307156,2221.949372291565,134.71305847167963
mps-uncap,1.0,8038.922131061554,3611.5210652351375,6492.641746997834
mps-uncap,0.5,46.80439472198487,17.586612701416,9.13791656494141
mps-uncap,0.6,63.781766891479464,24.663095474243157,9.72604751586914
mps-uncap,0.7,122.10597515106205,36.82958602905282,21.179866790771445
mps-uncap,0.1,26.353425979614304,9.964153766632075,4.129929542541504
mps-uncap,0.2,29.61919784545899,15.774254798889162,5.615463256835934
mps-uncap,0.3,27.49776840209961,16.509222984313965,7.6096343994140705
mps-uncap,0.4,37.53774642944333,16.779909133911136,8.159780502319338
