mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,17.189979553222656,4.186868667602539,1.8200874328613281
mps-uncap,0.9,17.69113540649414,4.143953323364258,1.9330978393554688
mps-uncap,1.0,17.91667938232422,4.366874694824219,2.0475387573242188
mps-uncap,0.5,17.238616943359375,4.074811935424805,1.8169879913330078
mps-uncap,0.6,17.17209815979004,4.137992858886719,1.8227100372314453
mps-uncap,0.7,17.093658447265625,4.126071929931641,1.825571060180664
mps-uncap,0.1,17.320871353149414,4.349946975708008,2.0470619201660156
mps-uncap,0.2,17.21811294555664,4.141807556152344,2.0477771759033203
mps-uncap,0.3,17.281293869018555,4.108190536499023,1.9125938415527344
mps-uncap,0.4,17.179489135742188,4.038095474243164,1.836538314819336
