mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-32,2_squeezenet1_0-8
mps-uncap,0.8,229.4418334960937,66.80922508239763,54.643559455871596
mps-uncap,0.9,794.7318840026884,2229.4619584083557,138.47878456115714
mps-uncap,1.0,8064.383363723755,3616.9815778732295,6497.149658203125
mps-uncap,0.5,66.76383495330812,23.102445602416992,12.244653701782227
mps-uncap,0.6,84.10412311553945,30.328421592712395,12.947678565979004
mps-uncap,0.7,143.81067991256717,42.95477390289317,24.982366561889624
mps-uncap,0.1,45.49103736877446,20.013070106506348,8.334755897521974
mps-uncap,0.2,52.72483110427858,23.938093185424805,9.701519012451167
mps-uncap,0.3,46.52738571166992,23.281297683715813,11.547856330871614
mps-uncap,0.4,56.14471435546864,22.197484970092788,11.667346954345705
