mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,327.44336128234863,73.08149337768555,73.08816909790039
mps-uncap,0.9,635.8470916748047,98.24681282043457,108.76822471618652
mps-uncap,1.0,1325.2835273742676,203.9966583251953,575.4497051239014
mps-uncap,0.5,115.42415618896484,33.37407112121582,31.56137466430664
mps-uncap,0.6,255.12242317199707,41.07499122619629,42.38748550415039
mps-uncap,0.7,308.1972599029541,58.20322036743164,50.0638484954834
mps-uncap,0.1,47.17588424682617,13.446569442749023,9.628772735595703
mps-uncap,0.2,64.89992141723633,21.996498107910156,11.993885040283203
mps-uncap,0.3,86.53116226196289,25.81048011779785,17.386436462402344
mps-uncap,0.4,104.80976104736328,25.75063705444336,31.556367874145508
