mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,67.03824996948242,17.232661247253418,8.816633224487303
mps-uncap,0.9,67.69632339477539,17.809438705444336,8.929133415222163
mps-uncap,1.0,68.55114936828613,18.565502166748047,9.417390823364254
mps-uncap,0.5,60.05431652069088,15.963046550750745,8.639430999755858
mps-uncap,0.6,62.77670383453367,16.17181301116944,8.706390857696531
mps-uncap,0.7,64.94633674621582,16.700768470764153,8.781368732452393
mps-uncap,0.1,37.75429010391235,10.396156311035167,5.548167228698716
mps-uncap,0.2,41.24995708465577,10.831117630004883,7.857379913330079
mps-uncap,0.3,46.882257461547866,12.830801010131832,8.013563156127928
mps-uncap,0.4,51.13265275955201,14.714918136596681,8.393185138702382
