mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,67.90781021118164,9.03010368347168,7.068037986755371
mps-uncap,0.9,106.33063316345215,12.899398803710938,11.1541748046875
mps-uncap,1.0,368.5469627380371,32.166123390197754,159.47628021240234
mps-uncap,0.5,44.1281795501709,7.374763488769531,3.6857128143310547
mps-uncap,0.6,50.201416015625,7.499456405639648,4.703998565673828
mps-uncap,0.7,57.183027267456055,8.178353309631348,5.443096160888672
mps-uncap,0.1,30.515670776367188,7.26771354675293,3.325819969177246
mps-uncap,0.2,33.03658962249756,7.2765350341796875,3.3104419708251953
mps-uncap,0.3,35.64453125,7.169485092163086,3.3315420150756836
mps-uncap,0.4,38.75374794006348,7.204294204711914,3.4079551696777344
