mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,122.0907688140869,13.90287876129151,15.882873535156252
mps-uncap,0.9,236.9855880737304,27.17757225036621,31.354904174804688
mps-uncap,1.0,831.2505722045898,79.88090515136722,451.46307945251465
mps-uncap,0.5,34.40742492675781,6.106877326965335,4.292011260986328
mps-uncap,0.6,54.555988311767585,7.439970970153809,6.779789924621582
mps-uncap,0.7,72.56970405578615,9.96992588043213,9.357738494873047
mps-uncap,0.1,0.07581710815429688,0.07939338684082031,0.07510185241699219
mps-uncap,0.2,0.07843971252441409,0.26035308837890625,1.0486602783203118
mps-uncap,0.3,13.141393661499038,3.0311584472656263,2.189850807189941
mps-uncap,0.4,18.74094009399415,4.336929321289064,2.8433322906494163
