mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,14.77956771850586,0.05638599395751953,2.506852149963379
mps-uncap,0.9,48.502206802368164,3.6056041717529297,6.182670593261719
mps-uncap,1.0,302.27160453796387,21.124958992004395,154.37579154968262
mps-uncap,0.5,0.06449222564697266,0.05054473876953125,0.04649162292480469
mps-uncap,0.6,0.06890296936035156,0.0476837158203125,0.04673004150390625
mps-uncap,0.7,0.07069110870361328,0.049591064453125,0.7913112640380859
mps-uncap,0.1,0.0629425048828125,0.06473064422607422,0.051975250244140625
mps-uncap,0.2,0.0629425048828125,0.057697296142578125,0.04553794860839844
mps-uncap,0.3,0.06508827209472656,0.05245208740234375,0.04506111145019531
mps-uncap,0.4,0.06508827209472656,0.050067901611328125,0.04506111145019531
