mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,261.75546646118164,62.80183792114258,67.54136085510254
mps-uncap,0.9,578.7067413330078,87.96477317810059,104.06136512756348
mps-uncap,1.0,1258.070707321167,193.32385063171387,570.8918571472168
mps-uncap,0.5,75.62947273254395,28.66506576538086,26.325464248657227
mps-uncap,0.6,207.09824562072754,32.578229904174805,35.58158874511719
mps-uncap,0.7,243.84641647338867,48.686981201171875,41.89634323120117
mps-uncap,0.1,17.06528663635254,6.791591644287109,4.53948974609375
mps-uncap,0.2,31.970977783203125,14.744281768798828,8.38780403137207
mps-uncap,0.3,44.56591606140137,19.584178924560547,12.723207473754883
mps-uncap,0.4,71.0604190826416,18.932104110717773,26.23438835144043
