mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,180.78174591064453,22.70874977111818,20.94306945800781
mps-uncap,0.9,298.1987953186035,37.203073501586914,36.37099266052246
mps-uncap,1.0,896.4240550994873,91.1348342895508,456.5229415893555
mps-uncap,0.5,75.9533405303955,13.997173309326174,9.062767028808594
mps-uncap,0.6,102.2368907928467,15.776515007019043,11.84844970703125
mps-uncap,0.7,118.53773593902595,17.982649803161625,14.407730102539059
mps-uncap,0.1,35.28704643249512,7.8124284744262695,3.508758544921875
mps-uncap,0.2,38.68286609649658,8.407115936279297,5.192804336547851
mps-uncap,0.3,48.90408515930177,10.79568862915039,6.15086555480957
mps-uncap,0.4,57.44566917419434,12.213850021362314,7.224321365356445
