mode,load,0_densenet161-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,30.93862533569336,2.686738967895508,3.163576126098633
mps-uncap,0.9,30.36952018737793,2.6712417602539062,3.1549930572509766
mps-uncap,1.0,30.971527099609375,2.7239322662353516,3.1723976135253906
mps-uncap,0.5,30.321836471557617,2.719402313232422,3.1723976135253906
mps-uncap,0.6,30.254602432250977,2.7832984924316406,3.173351287841797
mps-uncap,0.7,30.287981033325195,2.6895999908447266,3.1447410583496094
mps-uncap,0.1,30.10845184326172,2.7360916137695312,3.158092498779297
mps-uncap,0.2,30.066251754760742,2.773761749267578,3.1561851501464844
mps-uncap,0.3,30.031681060791016,2.7625560760498047,3.1583309173583984
mps-uncap,0.4,30.175447463989258,2.744436264038086,3.167390823364258
