mode,load,0_densenet161-16,1_efficientnet_b5-2,2_vgg19-4
mps-uncap,0.8,13.982772827148438,0.6129741668701172,2.0467042922973633
mps-uncap,0.9,41.21065139770508,12.542486190795898,6.407737731933594
mps-uncap,1.0,794.8744297027588,121.24598026275635,29.688358306884766
mps-uncap,0.5,0.05888938903808594,0.051856040954589844,0.04458427429199219
mps-uncap,0.6,0.057697296142578125,0.05340576171875,0.04553794860839844
mps-uncap,0.7,1.6058683395385742,0.055789947509765625,0.19788742065429688
mps-uncap,0.1,0.061511993408203125,0.061511993408203125,0.05030632019042969
mps-uncap,0.2,0.05924701690673828,0.05924701690673828,0.0457763671875
mps-uncap,0.3,0.05936622619628906,0.05745887756347656,0.0457763671875
mps-uncap,0.4,0.060558319091796875,0.05340576171875,0.04506111145019531
