mode,load,0_densenet161-16,1_efficientnet_b5-2,2_vgg19-4
mps-uncap,0.8,17.623424530029297,8.467435836791992,3.281831741333008
mps-uncap,0.9,17.621994018554688,8.500337600708008,3.296375274658203
mps-uncap,1.0,18.106698989868164,8.580207824707031,3.315448760986328
mps-uncap,0.5,17.401933670043945,8.545875549316406,3.292083740234375
mps-uncap,0.6,17.475128173828125,8.465766906738281,3.301382064819336
mps-uncap,0.7,17.38429069519043,8.41522216796875,3.293752670288086
mps-uncap,0.1,17.53973960876465,8.485555648803711,3.304004669189453
mps-uncap,0.2,17.48943328857422,8.759737014770508,3.300189971923828
mps-uncap,0.3,17.405986785888672,8.563518524169922,3.28826904296875
mps-uncap,0.4,17.473220825195312,8.474588394165039,3.287792205810547
