mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32
mig,0.1,0.015497207641601562,0.019788742065429688
mig,0.2,0.013113021850585938,0.012874603271484375
mig,0.3,0.0133514404296875,0.012636184692382812
mig,0.4,0.011920928955078125,0.012636184692382812
mig,0.5,0.011682510375976562,0.012874603271484375
mig,0.6,0.012636184692382812,0.012874603271484375
mig,0.7,0.012874603271484375,0.013113021850585938
mig,0.8,0.014781951904296875,0.012636184692382812
mig,0.9,0.011920928955078125,0.020503997802734375
mig,1.0,0.015020370483398438,0.016450881958007812
