mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32
mig,0.1,0.04267692565917969,0.04220008850097656
mig,0.2,0.042438507080078125,0.038623809814453125
mig,0.3,0.04291534423828125,0.04315376281738281
mig,0.4,0.041484832763671875,0.045418739318847656
mig,0.5,11.073827743530273,15.833139419555664
mig,0.6,38.60020637512207,35.24661064147949
mig,0.7,105.69238662719727,60.95480918884277
mig,0.8,886.7173194885254,152.7845859527588
mig,0.9,699.3005275726318,1846.9126224517822
mig,1.0,1254.8669576644897,4671.072006225586
