mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,0.010013580322265625,0.012874603271484375,0.011205673217773438
mps-uncap,0.9,0.01049041748046875,0.011682510375976562,0.010251998901367188
mps-uncap,1.0,0.011205673217773438,0.013828277587890625,0.011205673217773438
mps-uncap,0.5,0.010251998901367188,0.011205673217773438,0.010728836059570312
mps-uncap,0.6,0.010967254638671875,0.011444091796875,0.010967254638671875
mps-uncap,0.7,0.010728836059570312,0.011920928955078125,0.010967254638671875
mps-uncap,0.1,0.011205673217773438,0.020742416381835938,0.02288818359375
mps-uncap,0.2,0.013113021850585938,0.013113021850585938,0.01049041748046875
mps-uncap,0.3,0.011682510375976562,0.01239776611328125,0.015735626220703125
mps-uncap,0.4,0.01049041748046875,0.011920928955078125,0.010013580322265625
