mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,65.30255317687993,134.41505193710333,95.98988533020028
mps-uncap,0.9,243.47803354263317,404.75044012069634,217.43188858032204
mps-uncap,1.0,2905.6782722473145,1372.8928565979004,3262.0265483856206
mps-uncap,0.5,18.141138553619427,41.554484367370584,21.478760242462187
mps-uncap,0.6,27.130305767059326,63.740720748901346,36.120009422302246
mps-uncap,0.7,43.74914646148684,113.38376045227061,61.743326187133746
mps-uncap,0.1,2.0562362670898504,16.181516647338853,0.37491798400879417
mps-uncap,0.2,4.444990158081007,26.383175849914565,3.0379772186279332
mps-uncap,0.3,9.220786094665478,28.584480285644478,11.958057880401569
mps-uncap,0.4,11.628437042236332,38.56816291809094,19.003906249999673
