mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,26.72367095947266,72.15259075164794,37.970638275146506
mps-uncap,0.9,105.72631359100356,181.81297779083252,88.74878883361816
mps-uncap,1.0,2812.7532958984375,878.6158561706543,2726.0673522949223
mps-uncap,0.5,4.498720169067383,20.53432464599612,3.997921943664551
mps-uncap,0.6,9.474873542785645,29.62403297424315,10.343313217163086
mps-uncap,0.7,15.696978569030767,53.39124202728272,16.167068481445312
mps-uncap,0.1,0.07052421569824219,0.07236003875732422,0.0698089599609375
mps-uncap,0.2,0.06642341613769531,8.79764556884766,0.06794929504394531
mps-uncap,0.3,0.07066726684570315,13.033795356750499,0.07033348083496094
mps-uncap,0.4,1.1875629425048828,15.688848495483402,1.344537734985353
