mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,119.71616744995117,197.55244255065918,165.47155380249023
mps-uncap,0.9,366.58692359924316,484.3268394470215,303.48992347717285
mps-uncap,1.0,3013.7836933135986,1446.8276500701904,3453.5388946533203
mps-uncap,0.5,70.59526443481445,75.57129859924316,62.2553825378418
mps-uncap,0.6,59.18693542480469,105.6058406829834,88.84572982788086
mps-uncap,0.7,89.69640731811523,207.22603797912598,140.66314697265625
mps-uncap,0.1,18.241405487060547,34.81721878051758,19.083023071289062
mps-uncap,0.2,19.158363342285156,55.46140670776367,19.50359344482422
mps-uncap,0.3,33.54978561401367,55.4046630859375,51.39875411987305
mps-uncap,0.4,40.94219207763672,98.14095497131348,58.90202522277832
