mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,13.145208358764648,37.31977939605713,16.62611961364746
mps-uncap,0.9,30.1969051361084,76.69126987457275,31.649351119995117
mps-uncap,1.0,1308.115005493164,465.08705615997314,1146.9151973724365
mps-uncap,0.5,3.0649900436401367,19.680261611938477,3.8052797317504883
mps-uncap,0.6,4.742741584777832,20.65753936767578,7.552146911621094
mps-uncap,0.7,7.995128631591797,28.86033058166504,10.912299156188965
mps-uncap,0.1,2.8848648071289062,17.53532886505127,3.1480789184570312
mps-uncap,0.2,2.7942657470703125,17.578125,3.1435489654541016
mps-uncap,0.3,2.8008222579956055,17.956018447875977,3.1636953353881836
mps-uncap,0.4,2.816915512084961,18.94092559814453,3.222227096557617
