mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,0.05340576171875,16.653060913085938,0.2777576446533203
mps-uncap,0.9,17.670512199401855,54.9771785736084,14.795303344726562
mps-uncap,1.0,1291.0196781158447,443.16649436950684,1124.8764991760254
mps-uncap,0.5,0.04649162292480469,0.054955482482910156,0.049114227294921875
mps-uncap,0.6,0.04649162292480469,0.3845691680908203,0.04649162292480469
mps-uncap,0.7,0.04696846008300781,9.341001510620117,0.0476837158203125
mps-uncap,0.1,0.06031990051269531,0.0629425048828125,0.059604644775390625
mps-uncap,0.2,0.05125999450683594,0.05817413330078125,0.054836273193359375
mps-uncap,0.3,0.05042552947998047,0.05745887756347656,0.05435943603515625
mps-uncap,0.4,0.0476837158203125,0.05435943603515625,0.04982948303222656
