mode,load,0_squeezenet1_0-4,1_vgg16-32,2_vgg16-4
mps-uncap,0.8,21.66128158569336,23.653268814086914,22.82261848449707
mps-uncap,0.9,22.164583206176758,24.93453025817871,22.91250228881836
mps-uncap,1.0,22.47166633605957,23.98991584777832,23.0712890625
mps-uncap,0.5,21.265268325805664,22.135257720947266,21.837711334228516
mps-uncap,0.6,21.55756950378418,21.99101448059082,21.98934555053711
mps-uncap,0.7,22.7813720703125,24.127483367919922,22.4916934967041
mps-uncap,0.1,18.21732521057129,19.728899002075195,19.03843879699707
mps-uncap,0.2,19.12856101989746,20.72310447692871,19.451618194580078
mps-uncap,0.3,21.306276321411133,21.500587463378906,21.437406539916992
mps-uncap,0.4,19.921302795410156,21.585464477539062,21.323680877685547
