mode,load,0_inception_v3-4,1_resnet34-2,2_squeezenet1_0-8
mps-uncap,0.8,21.555423736572266,4.880428314208984,7.172822952270508
mps-uncap,0.9,709.0213298797607,14.57834243774414,760.7609033584595
mps-uncap,1.0,2028.7117958068848,143.80812644958496,3792.7013635635376
mps-uncap,0.5,1.9953250885009766,0.4074573516845703,0.4017353057861328
mps-uncap,0.6,5.441546440124512,2.272367477416992,1.1658668518066406
mps-uncap,0.7,9.562969207763672,3.7021636962890625,2.056598663330078
mps-uncap,0.1,0.030994415283203125,0.029087066650390625,0.028133392333984375
mps-uncap,0.2,0.029802322387695312,0.027179718017578125,0.028848648071289062
mps-uncap,0.3,0.029087066650390625,0.025987625122070312,0.026464462280273438
mps-uncap,0.4,0.025033950805664062,0.019073486328125,0.020742416381835938
