mode,load,0_resnet101-8,1_resnet101-8,2_resnet101-8,3_resnet101-8
mig,0.1,21.93760871887207,21.977663040161133,22.982358932495117,42.891502380371094
mig,0.2,22.54199981689453,22.454023361206055,33.44392776489258,43.72429847717285
mig,0.3,24.320125579833984,22.99809455871582,24.178743362426758,43.01953315734863
mig,0.4,28.766870498657227,25.679826736450195,23.289918899536133,40.41647911071777
mig,0.5,31.685829162597656,26.650667190551758,31.68201446533203,40.67373275756836
mig,0.6,32.14621543884277,28.443336486816406,32.28020668029785,46.54860496520996
mig,0.7,27.97102928161621,31.967878341674805,22.77517318725586,41.93758964538574
mig,0.8,32.02319145202637,34.62076187133789,33.51759910583496,51.775455474853516
mig,0.9,30.82585334777832,35.61758995056152,35.6600284576416,53.180694580078125
mig,1.0,32.36985206604004,32.68098831176758,29.635190963745117,46.134233474731445
