mode,load,0_resnet101-8,1_resnet101-8,2_resnet101-8,3_resnet101-8
mig,0.1,18.662452697753906,18.8596248626709,18.927335739135742,37.717580795288086
mig,0.2,18.708229064941406,18.785953521728516,18.84937286376953,37.82320022583008
mig,0.3,18.70274543762207,18.786191940307617,18.817663192749023,37.80055046081543
mig,0.4,18.620967864990234,18.825769424438477,18.781661987304688,37.73093223571777
mig,0.5,18.60785484313965,18.77307891845703,18.759727478027344,37.709951400756836
mig,0.6,18.61405372619629,18.773794174194336,18.79096031188965,37.72544860839844
mig,0.7,18.625974655151367,18.76235008239746,18.774747848510742,37.69373893737793
mig,0.8,18.640518188476562,18.806934356689453,18.822669982910156,37.749528884887695
mig,0.9,18.688678741455078,18.89514923095703,18.854141235351562,37.85538673400879
mig,1.0,18.668174743652344,18.94688606262207,18.97287368774414,38.156747817993164
