mode,load,0_resnet101-8,1_resnet101-8,2_resnet101-8,3_resnet101-8
mig,0.1,19.47641372680664,19.565820693969727,19.744038581848145,38.47479820251465
mig,0.2,19.374370574951172,19.43528652191162,19.517183303833008,38.492679595947266
mig,0.3,19.437551498413086,19.541501998901367,19.558429718017578,38.50579261779785
mig,0.4,19.39535140991211,19.661545753479004,19.611120223999023,38.66410255432129
mig,0.5,19.437313079833984,19.608259201049805,19.578218460083008,38.58375549316406
mig,0.6,19.379615783691406,19.545793533325195,19.522428512573242,38.565635681152344
mig,0.7,19.35553550720215,19.504070281982422,19.52683925628662,38.66124153137207
mig,0.8,19.31476593017578,19.53577995300293,19.508838653564453,38.75088691711426
mig,0.9,19.45662498474121,19.683480262756348,19.65188980102539,39.11161422729492
mig,1.0,19.474267959594727,19.61517333984375,19.606351852416992,39.03627395629883
