mode,load,0_efficientnet_b6-4,1_mobilenet_v2-32,2_mobilenet_v3_small-32,3_resnet34-32
mps-uncap,1.0,0.0095367431640625,0.0007152557373046875,0.009775161743164062,0.000476837158203125
