mode,load,0_densenet121-2,1_mobilenet_v2-32,2_mobilenet_v3_large-2
mps-uncap,0.8,5.727529525756836,5.905032157897949,3.047943115234375
mps-uncap,0.9,16.694307327270508,12.24827766418457,12.94565200805664
mps-uncap,1.0,206.83205127716064,64.6202564239502,3001.799464225769
mps-uncap,0.5,0.05269050598144531,0.048160552978515625,0.04792213439941406
mps-uncap,0.6,0.05793571472167969,1.141667366027832,0.38552284240722656
mps-uncap,0.7,3.170490264892578,3.7751197814941406,1.2344121932983398
mps-uncap,0.1,0.058650970458984375,0.05412101745605469,0.0514984130859375
mps-uncap,0.2,0.05519390106201172,0.048160552978515625,0.04839897155761719
mps-uncap,0.3,0.05125999450683594,0.0476837158203125,0.04744529724121094
mps-uncap,0.4,0.050067901611328125,0.046253204345703125,0.04696846008300781
