mode,load,0_alexnet-32,1_efficientnet_b5-16,2_vgg16-8
mps-uncap,0.6,0.03361701965332031,0.03647804260253906,0.029802322387695312
mig,0.6,1.6014575958251953,13.747572898864746,6.90913200378418
mps-uncap,0.7,0.45549869537353516,0.034332275390625,0.02765655517578125
mig,0.7,3.4891366958618164,31.49878978729248,13.313531875610352
mps-uncap,0.8,2.0340681076049805,0.032901763916015625,0.02574920654296875
mig,0.8,5.573034286499023,76.00510120391846,25.75981616973877
mps-uncap,0.9,3.7047863006591797,6.433963775634766,0.018835067749023438
mig,0.9,11.121511459350586,130.91230392456055,52.48379707336426
mps-uncap,1.0,12.497425079345703,21.48294448852539,0.02765655517578125
mig,1.0,164.92342948913574,618.3626651763916,353.1597852706909
mps-uncap,1.1,474.6828079223633,55.12559413909912,1.4963150024414062
mig,1.1,2994.220733642578,2420.4821586608887,3155.9137105941772
mps-uncap,1.2,5944.207429885864,87.04471588134766,3.759145736694336
mig,1.2,7150.163888931274,7629.656076431274,6307.8367710113525
mps-uncap,1.3,11454.877972602844,1577.1245956420898,5.237817764282227
mig,1.3,9851.64189338684,9857.853174209595,10449.792623519897
