mode,load,0_densenet121-8,1_densenet161-32,2_mobilenet_v2-32,3_mobilenet_v3_small-2
mps-uncap,1.0,0.0007152557373046875,0.0019073486328125,0.0026226043701171875,0.0040531158447265625
