mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,37.473201751708984,8.450722694396973,13.003897666931152
mps-uncap,0.9,36.59954071044922,8.871769905090332,13.347864151000977
mps-uncap,1.0,37.33077049255371,9.57632064819336,13.575220108032227
mps-uncap,0.5,26.3291597366333,7.256770133972169,12.133479118347168
mps-uncap,0.6,30.965662002563484,7.59274959564209,12.358570098876953
mps-uncap,0.7,35.53366661071777,7.842803001403809,12.616205215454102
mps-uncap,0.1,19.71735954284668,3.0588388442993164,11.021995544433594
mps-uncap,0.2,21.243786811828617,4.26027774810791,11.2105131149292
mps-uncap,0.3,22.840785980224613,5.592298507690429,11.696052551269531
mps-uncap,0.4,26.103138923645023,6.622600555419921,12.028813362121582
