mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,31.37683868408203,6.392955780029297,21.346569061279297
mps-uncap,0.9,45.8369255065918,11.387825012207031,38.79404067993164
mps-uncap,1.0,527.3740291595459,50.849318504333496,317.5957202911377
mps-uncap,0.5,17.005443572998047,3.033876419067383,11.726140975952148
mps-uncap,0.6,17.65131950378418,3.8292407989501953,12.614250183105469
mps-uncap,0.7,20.144224166870117,5.183935165405273,16.956329345703125
mps-uncap,0.1,17.51112937927246,2.753734588623047,10.837554931640625
mps-uncap,0.2,17.14193820953369,2.6639699935913086,10.828733444213867
mps-uncap,0.3,17.35401153564453,2.718210220336914,11.034250259399414
mps-uncap,0.4,17.05801486968994,2.8645992279052734,11.356711387634277
