mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,235.04233360290527,58.01892280578613,133.65435600280762
mps-uncap,0.9,385.0274085998535,147.46809005737305,290.3144359588623
mps-uncap,1.0,1566.758155822754,421.08941078186035,724.8117923736572
mps-uncap,0.5,44.42119598388672,18.46933364868164,47.08671569824219
mps-uncap,0.6,63.96174430847168,32.839298248291016,65.24467468261719
mps-uncap,0.7,162.19186782836914,39.95013236999512,83.97388458251953
mps-uncap,0.1,19.217729568481445,6.508111953735352,10.529756546020508
mps-uncap,0.2,19.747018814086914,8.20016860961914,18.49842071533203
mps-uncap,0.3,35.91275215148926,15.970468521118164,30.109643936157227
mps-uncap,0.4,39.98231887817383,17.939090728759766,38.86866569519043
