mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,274.0821838378906,64.9099349975586,146.15440368652344
mps-uncap,0.9,422.7745532989502,152.49061584472656,303.3618927001953
mps-uncap,1.0,1598.2179641723633,427.9911518096924,737.276554107666
mps-uncap,0.5,71.81167602539062,23.15497398376465,59.39197540283203
mps-uncap,0.6,85.83784103393555,40.2069091796875,76.95412635803223
mps-uncap,0.7,170.0763702392578,43.16449165344238,95.93367576599121
mps-uncap,0.1,38.29646110534668,10.746955871582031,21.2252140045166
mps-uncap,0.2,49.33905601501465,14.032602310180664,29.172897338867188
mps-uncap,0.3,61.86866760253906,21.059274673461914,41.34821891784668
mps-uncap,0.4,61.62405014038086,21.950244903564453,50.279855728149414
