mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,160.99023103713992,39.914155006408684,107.85711526870692
mps-uncap,0.9,361.5350246429444,99.58835363388057,249.6611738204956
mps-uncap,1.0,1443.6147403717039,361.357605457304,653.4071445465087
mps-uncap,0.5,53.1402039527893,14.05170679092405,46.587359905242906
mps-uncap,0.6,61.55657768249512,19.145588874816887,52.93674468994141
mps-uncap,0.7,117.83337593078602,23.354208469390887,69.56762313842775
mps-uncap,0.1,32.908904552459724,7.514891624450678,20.183510780334483
mps-uncap,0.2,34.96844530105589,8.226337432861328,24.717676639556906
mps-uncap,0.3,37.64561176300039,10.081949234008784,28.17236900329589
mps-uncap,0.4,43.92343044281006,13.332133293151857,34.247446060180664
