mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,39.66403007507324,11.811017990112305,14.460325241088867
mps-uncap,0.9,39.15858268737793,11.927127838134766,15.6402587890625
mps-uncap,1.0,40.97867012023926,11.969327926635742,15.358686447143555
mps-uncap,0.5,36.61179542541504,11.126995086669922,13.356208801269531
mps-uncap,0.6,37.05739974975586,11.514425277709961,13.48733901977539
mps-uncap,0.7,38.88702392578125,11.610984802246094,13.747453689575195
mps-uncap,0.1,32.652854919433594,10.721206665039062,12.428522109985352
mps-uncap,0.2,33.23769569396973,10.749101638793945,12.40992546081543
mps-uncap,0.3,34.09862518310547,10.460615158081055,13.033151626586914
mps-uncap,0.4,37.04190254211426,11.117935180664062,13.112306594848633
