mode,load,0_densenet121-8,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,20.505785942077637,3.523111343383789,12.055635452270508
mps-uncap,0.9,31.975269317626953,5.425214767456055,12.498617172241211
mps-uncap,1.0,35.45188903808594,6.675124168395996,12.869596481323242
mps-uncap,0.5,16.37554168701172,2.5686025619506836,11.143326759338379
mps-uncap,0.6,15.790700912475586,2.5856494903564453,11.30056381225586
mps-uncap,0.7,15.788555145263672,3.11124324798584,11.599540710449219
mps-uncap,0.1,17.415285110473633,2.6808977127075195,10.769128799438477
mps-uncap,0.2,16.88969135284424,2.5796890258789062,10.745882987976074
mps-uncap,0.3,17.037391662597656,2.6149749755859375,10.841608047485352
mps-uncap,0.4,16.634106636047363,2.6319026947021484,11.023521423339844
