mode,load,0_resnet101-16,1_resnet34-8,2_squeezenet1_1-32
mps-uncap,0.8,160.84027290344238,82.32355117797852,79.31780815124512
mps-uncap,0.9,262.4833583831787,74.7385025024414,94.42448616027832
mps-uncap,1.0,638.8747692108154,242.56062507629395,350.12078285217285
mps-uncap,0.5,49.60775375366211,25.17390251159668,27.513980865478516
mps-uncap,0.6,71.40660285949707,28.63597869873047,28.307199478149414
mps-uncap,0.7,97.10502624511719,43.135643005371094,35.66908836364746
mps-uncap,0.1,13.602495193481445,6.354570388793945,5.224943161010742
mps-uncap,0.2,20.229578018188477,11.357545852661133,7.500171661376953
mps-uncap,0.3,37.87374496459961,11.29770278930664,9.490966796875
mps-uncap,0.4,34.9276065826416,15.618085861206055,17.526626586914062
