mode,load,0_resnet101-16,1_resnet34-8,2_squeezenet1_1-32
mps-uncap,0.8,182.12556838989258,90.64364433288574,85.26015281677246
mps-uncap,0.9,282.14240074157715,84.69223976135254,100.4633903503418
mps-uncap,1.0,660.8691215515137,250.97250938415527,355.9575080871582
mps-uncap,0.5,60.10937690734863,29.062747955322266,32.48262405395508
mps-uncap,0.6,84.54251289367676,36.773681640625,32.69767761230469
mps-uncap,0.7,114.09211158752441,52.2158145904541,40.52901268005371
mps-uncap,0.1,26.733875274658203,11.183023452758789,8.741140365600586
mps-uncap,0.2,34.95454788208008,15.875816345214844,12.510061264038086
mps-uncap,0.3,50.705909729003906,16.632795333862305,16.603946685791016
mps-uncap,0.4,48.26784133911133,23.493051528930664,21.784067153930664
