mode,load,0_resnet101-16,1_resnet34-8,2_squeezenet1_1-32
mps-uncap,0.8,22.269248962402344,8.36181640625,7.302522659301758
mps-uncap,0.9,40.280818939208984,10.080575942993164,12.880206108093262
mps-uncap,1.0,173.95687103271484,44.50678825378418,66.99466705322266
mps-uncap,0.5,14.098644256591797,5.471944808959961,4.42814826965332
mps-uncap,0.6,15.907764434814453,5.925655364990234,5.098819732666016
mps-uncap,0.7,17.54450798034668,6.532430648803711,5.893230438232422
mps-uncap,0.1,12.588977813720703,5.171298980712891,3.645658493041992
mps-uncap,0.2,12.79139518737793,4.995822906494141,3.643512725830078
mps-uncap,0.3,13.071298599243164,5.21242618560791,3.6706924438476562
mps-uncap,0.4,13.692378997802734,5.464315414428711,4.093647003173828
