mode,load,0_alexnet-32,1_densenet161-16,2_resnet34-16
mps-uncap,0.8,20.317554473876953,78.58991622924805,18.245697021484375
mps-uncap,0.9,2359.171152114868,797.5869178771973,87.0826244354248
mps-uncap,1.0,3717.128276824951,3000.838279724121,2895.911931991577
mps-uncap,0.5,4.2057037353515625,28.679370880126953,7.638692855834961
mps-uncap,0.6,4.959702491760254,33.83922576904297,8.90803337097168
mps-uncap,0.7,7.526159286499023,40.982723236083984,11.835098266601562
mps-uncap,0.1,4.872441291809082,29.686689376831055,8.082389831542969
mps-uncap,0.2,3.625631332397461,25.56586265563965,7.944822311401367
mps-uncap,0.3,3.373861312866211,24.20830726623535,7.895946502685547
mps-uncap,0.4,3.7533044815063477,26.546001434326172,7.807254791259766
