mode,load,0_alexnet-32,1_densenet161-16,2_resnet34-16
mps-uncap,0.8,115.64508914947513,663.27290058136,89.84527587890625
mps-uncap,0.9,3996.378922462464,1398.3145618438723,360.47685146331787
mps-uncap,1.0,7327.246785163879,5462.868456840515,5274.608945846558
mps-uncap,0.5,17.537832260131836,81.55879020690918,28.347969055175795
mps-uncap,0.6,19.643507003784222,122.8616547584534,36.91102981567381
mps-uncap,0.7,42.55692481994622,180.3085327148437,63.37490081787132
mps-uncap,0.1,10.43466567993164,57.7233648300171,15.68267822265625
mps-uncap,0.2,10.590026378631594,54.935445785522404,17.96458244323733
mps-uncap,0.3,10.790252685546871,52.161450386047335,20.04356384277344
mps-uncap,0.4,13.464808464050275,61.54828071594247,21.079735755920442
