mode,load,0_alexnet-32,1_densenet161-16,2_resnet34-16
mps-uncap,0.8,2.3713111877441406,21.785259246826172,3.8471221923828125
mps-uncap,0.9,2.849578857421875,29.47854995727539,4.030942916870117
mps-uncap,1.0,2.7818679809570312,37.54901885986328,6.825685501098633
mps-uncap,0.5,2.2907257080078125,18.60833168029785,3.762483596801758
mps-uncap,0.6,2.32696533203125,18.510103225708008,3.8444995880126953
mps-uncap,0.7,2.310514450073242,18.70274543762207,3.7450790405273438
mps-uncap,0.1,2.658843994140625,18.981218338012695,3.8831233978271484
mps-uncap,0.2,2.3436546325683594,18.42355728149414,4.9762725830078125
mps-uncap,0.3,2.3415088653564453,18.312454223632812,3.8950443267822266
mps-uncap,0.4,2.3183822631835938,18.3868408203125,3.815174102783203
