mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_vgg13-4
mps-uncap,0.8,41.84913635253904,10.194015502929688,10.091257095336914
mps-uncap,0.9,76.53522491455078,18.359732627868645,18.6892032623291
mps-uncap,1.0,600.6425380706787,249.3050813674927,476.9948720932007
mps-uncap,0.5,14.490365982055671,5.977630615234373,2.988743782043458
mps-uncap,0.6,16.238188743591312,6.433677673339845,3.993487358093262
mps-uncap,0.7,27.133297920227058,7.055997848510742,6.399583816528318
mps-uncap,0.1,0.0698089599609375,0.0719547271728515,0.06937980651855469
mps-uncap,0.2,9.204244613647466,3.496932983398443,0.7622718811035168
mps-uncap,0.3,10.188508033752445,5.080413818359377,1.7668247222900393
mps-uncap,0.4,10.816001892089849,5.714082717895509,2.197909355163574
