mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_vgg13-4
mps-uncap,0.8,64.29104804992676,15.169715881347656,13.635969161987305
mps-uncap,0.9,102.20873355865479,24.04389381408691,22.53041267395019
mps-uncap,1.0,630.3151607513429,255.5083990097048,481.04720115661627
mps-uncap,0.5,32.33938217163087,11.293029785156248,6.123542785644531
mps-uncap,0.6,34.61434841156006,11.468124389648438,7.238221168518067
mps-uncap,0.7,49.51183795928955,11.763572692871094,9.850001335144043
mps-uncap,0.1,25.850725173950195,7.122135162353516,3.240418434143067
mps-uncap,0.2,27.666711807250977,9.537792205810556,3.952646255493168
mps-uncap,0.3,27.66551971435547,11.093425750732424,4.555082321166993
mps-uncap,0.4,27.615976333618164,11.530637741088869,5.0215959548950195
