mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_vgg13-4
mps-uncap,0.8,91.92895889282222,24.6551418304443,24.96878862380982
mps-uncap,0.9,136.65812015533447,42.49119520187378,42.41506576538086
mps-uncap,1.0,812.5173521041871,419.51063632965094,548.075246810913
mps-uncap,0.5,34.11636352539066,13.475923538207994,7.5061416625976545
mps-uncap,0.6,37.98447132110615,14.137601852416982,9.215753078460693
mps-uncap,0.7,65.53689479827881,15.644812583923317,15.118062496185297
mps-uncap,0.1,15.660648345947239,6.2348270416259775,2.1626400947570774
mps-uncap,0.2,22.043247222900348,8.758072853088379,3.1050205230712913
mps-uncap,0.3,25.95990657806395,10.7848072052002,4.1542720794677805
mps-uncap,0.4,23.66413593292233,12.734670639038065,5.769937038421622
