mode,load,0_resnet50-32,1_alexnet-2,2_vgg13-4
mps-uncap,1.0,23.733186721801758,3.7891387939453134,9.154558181762695
mig,1.0,27.112722396850586,1.5485286712646484,9.997129440307617
