mode,load,0_resnet50-32,1_alexnet-2,2_vgg13-4
mps-uncap,1.0,0.000476837158203125,0.0059604644775390625,0.0007152557373046875
mig,1.0,0.000476837158203125,0.0054836273193359375,0.0007152557373046875
